GEOID,tract,female_clf,female_unemp,male_clf,male_unemp,unemp_rate_f,unemp_rate_f_moe,unemp_rate_m,unemp_rate_m_moe,gap_f_minus_m,cv_f,median_hh_income,pct_poverty,pct_bachelors_plus,total_pop,pct_hispanic,pct_white_nh,pct_black_nh,pct_asian_nh
06037542200,542200,1301,81,1773,118,6.22598001537279,4.74422915757493,6.65538635081782,4.53019465253792,-0.429406335445033,46.3225046643775,78203,20.7143823569206,7.63087843833185,7418,72.2701536802373,0.458344567268806,26.4761391210569,0.121326503100566
06037542401,542401,786,28,1216,127,3.56234096692112,5.80319162836214,10.4440789473684,6.51794527548617,-6.8817379804473,99.0297138491673,59960,22.5348605577689,7.34588409007014,4062,71.5164943377646,4.67749876907927,22.9443623830625,0.86164451009355
06037542402,542402,1023,137,992,37,13.3919843597263,8.04642764278179,3.72983870967742,3.18904982119831,9.66214565004888,36.5251724028388,88705,10.6033829840949,14.0560593569662,3961,69.2501893461247,0.252461499621308,26.6094420600858,0.429184549356223
06037542501,542501,1267,29,782,4,2.28887134964483,3.21266742038366,0.51150895140665,1.99606837249612,1.77736239823818,85.3254296536233,90281,20.9237875288684,19.4833948339483,4361,50.9974776427425,0.0458610410456317,37.858289383169,0
06037542502,542502,1020,103,1070,19,10.0980392156863,6.16376432076853,1.77570093457944,3.3227205139593,8.32233828110683,37.1059085028707,65917,23.9678899082569,14.0757074604925,4360,78.7155963302752,1.10091743119266,19.6559633027523,0
06037542601,542601,693,30,883,134,4.32900432900433,6.17441716359463,15.1755379388448,5.77599755192708,-10.8465336098405,86.7045814462224,73281,24.5641838351823,7.82865583456425,3162,90.4807084123972,0.253004427577483,9.2662871600253,0
06037542602,542602,1102,35,1264,104,3.17604355716878,3.68008829218511,8.22784810126582,5.10750662100025,-5.05180454409704,70.4378167258009,59469,19.0961171228517,7.9014135556361,4788,75.5012531328321,1.4828738512949,22.702589807853,0
06037542700,542700,1311,23,1378,117,1.75438596491228,3.00974455914436,8.49056603773585,7.76203151644221,-6.73618007282357,104.289021198315,80523,20.5225817615504,11.8565169769989,5791,81.2122258677258,0.535313417371784,17.8898290450699,0
06037542800,542800,643,18,644,46,2.79937791601866,3.48269738498172,7.14285714285714,7.39202032714941,-4.34347922683848,75.6289908322609,71528,7.05086928525435,14.6153846153846,3106,48.2936252414681,0.0321957501609788,49.1307147456536,0.0321957501609788
06037542900,542900,904,22,1006,96,2.43362831858407,3.15562646769946,9.54274353876739,8.38639390970453,-7.10911522018332,78.8252646255959,97936,6.05104674505305,9.74426807760141,3492,85.1947308132875,0,14.0893470790378,0.0286368843069874
06037543000,543000,1416,60,1159,90,4.23728813559322,3.81153842324064,7.76531492666091,6.35212183447439,-3.52802679106769,54.6822533668566,84786,6.90553745928339,14.7743300423131,4605,57.1552660152009,0.868621064060804,35.8957654723127,6.08034744842562
06037543100,543100,1821,131,1611,188,7.1938495332235,4.28004110110183,11.6697703289882,6.09666855623641,-4.4759207957647,36.167682986178,107552,14.8666967916855,14.7637350214786,6775,63.4391143911439,0.0885608856088561,34.2435424354244,0.14760147601476
06037543201,543201,808,38,1295,82,4.7029702970297,4.76110653511188,6.33204633204633,4.9960439186056,-1.62907603501663,61.5417386077491,103850,13.7695805962607,8.03059273422562,3958,73.8756947953512,1.18746841839313,24.3810005053057,0
06037543203,543203,767,124,931,61,16.1668839634941,14.0032722387156,6.55209452201933,5.5032688942714,9.6147894414748,52.6547201053774,46144,36.8328739664245,9.75908534095549,4006,86.8197703444833,0.0249625561657514,12.1068397403894,1.04842735896156
06037543304,543304,1939,140,1750,240,7.2202166064982,6.52074641509848,13.7142857142857,8.06393820672727,-6.49406910778752,54.9011172335039,113438,7.69451210775183,35.2444870565676,6984,13.631156930126,3.04982817869416,76.5320733104238,2.262313860252
06037543305,543305,603,33,1110,83,5.4726368159204,5.24268367079659,7.47747747747748,6.1752105045728,-2.00484066155708,58.2359446161986,97195,16.4086687306502,24.6239113222486,3265,55.2833078101072,11.3935681470138,23.0321592649311,8.23889739663093
06037543306,543306,1846,50,1866,142,2.70855904658722,2.68280871741725,7.60986066452304,4.85642865426419,-4.90130161793583,60.2123391167445,103209,2.08706022659511,35.4412647588553,6708,28.726893261777,11.1806797853309,14.5796064400716,31.8872987477639
06037543321,543321,1714,87,1309,105,5.07584597432906,3.66786742373527,8.02139037433155,7.52629538177563,-2.9455444000025,43.9277837003966,125789,13.0082763584023,47.8571428571429,5594,15.2484805148373,6.98963174830175,46.1387200572042,24.2223811226314
06037543322,543322,1382,22,1828,246,1.59189580318379,2.84820364860247,13.4573304157549,9.12906763054628,-11.8654346125711,108.765334135635,122001,7.88557590434388,32.7878548895899,6750,15.6148148148148,4.47407407407407,66.4,3.25925925925926
06037543400,543400,681,14,948,80,2.05580029368576,2.89445863109306,8.43881856540084,5.59542138696835,-6.38301827171509,85.5895061994951,103575,11.9162185111803,23.0955259975816,3565,54.7545582047686,5.27349228611501,25.8625525946704,12.6788218793829
