GEO_ID,B03002_E001,B03002_M001,B03002_E002,B03002_M002,B03002_E003,B03002_M003,B03002_E004,B03002_M004,B03002_E005,B03002_M005,B03002_E006,B03002_M006,B03002_E007,B03002_M007,B03002_E008,B03002_M008,B03002_E009,B03002_M009,B03002_E010,B03002_M010,B03002_E011,B03002_M011,B03002_E012,B03002_M012,B03002_E013,B03002_M013,B03002_E014,B03002_M014,B03002_E015,B03002_M015,B03002_E016,B03002_M016,B03002_E017,B03002_M017,B03002_E018,B03002_M018,B03002_E019,B03002_M019,B03002_E020,B03002_M020,B03002_E021,B03002_M021
1400000US06037104203,4992,847,307,221,41,39,148,140,0,14,55,45,0,14,5,15,58,87,58,87,0,14,4685,882,459,407,16,21,16,36,0,14,0,14,1459,619,2735,869,2708,875,27,48
1400000US06037104204,3577,561,807,156,452,130,163,60,39,55,124,73,0,14,0,14,29,34,8,18,21,29,2770,515,106,129,0,14,40,41,0,14,0,14,1313,431,1311,460,1243,453,68,71
1400000US06037104310,4561,617,259,184,80,86,54,62,0,14,14,18,0,14,102,146,9,17,0,14,9,17,4302,593,218,177,4,9,122,115,0,14,0,14,2683,623,1275,426,1164,404,111,137
1400000US06037104321,2749,583,227,136,28,37,26,40,69,96,24,24,0,14,42,63,38,35,21,31,17,18,2522,583,211,176,0,14,43,65,0,14,0,14,1098,512,1170,600,1170,600,0,14
1400000US06037104322,1778,272,193,109,46,38,27,40,0,14,37,53,37,61,17,24,29,25,0,14,29,25,1585,259,85,105,0,14,17,37,0,14,0,14,796,220,687,257,687,257,0,14
1400000US06037104401,2862,492,115,77,97,75,18,18,0,14,0,14,0,14,0,14,0,14,0,14,0,14,2747,512,227,115,0,14,19,22,0,14,0,14,1383,541,1118,357,1058,336,60,72
1400000US06037104403,2410,377,109,94,34,50,0,14,0,14,75,83,0,14,0,14,0,14,0,14,0,14,2301,388,88,79,0,14,28,43,0,14,0,14,910,374,1275,429,1252,432,23,31
1400000US06037104404,3477,611,95,69,34,28,0,14,0,14,43,45,0,14,9,13,9,13,9,13,0,14,3382,607,295,143,0,14,0,14,0,14,0,14,1552,537,1535,415,1477,412,58,65
1400000US06037104500,3472,795,86,60,47,53,5,11,0,14,27,29,0,14,7,10,0,14,0,14,0,14,3386,791,180,99,0,14,0,14,7,10,0,14,1219,489,1980,858,1851,856,129,188
1400000US06037104610,3112,553,93,24,57,65,0,14,0,14,14,19,0,14,0,14,22,59,0,14,22,59,3019,553,152,125,0,14,47,67,0,14,0,14,1670,580,1150,332,1075,329,75,81
1400000US06037104620,3198,483,147,92,106,84,12,1,0,14,6,9,0,14,0,14,23,36,0,14,23,36,3051,486,554,305,0,14,36,45,0,14,0,14,1268,395,1193,380,1193,380,0,14
1400000US06037104701,4175,462,66,60,11,15,55,59,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4109,473,357,281,76,108,115,130,0,14,0,14,1276,388,2285,529,2256,535,29,47
1400000US06037104703,2493,554,308,201,143,89,122,165,0,14,28,35,0,14,0,14,15,24,0,14,15,24,2185,588,128,124,12,18,4,18,0,14,0,14,534,300,1507,552,1507,552,0,14
1400000US06037104704,4570,718,853,256,351,182,278,187,3,8,132,127,0,14,0,14,89,98,50,81,39,54,3717,726,258,163,0,14,0,14,0,14,0,14,1354,421,2105,722,2102,721,3,6
1400000US06037104821,3194,505,200,105,108,59,0,14,26,41,41,43,0,14,0,14,25,37,25,37,0,14,2994,498,396,203,0,14,9,13,0,14,0,14,1174,507,1415,328,1402,323,13,18
1400000US06037104822,2171,365,150,73,48,37,0,14,0,14,95,62,0,14,0,14,7,11,0,14,7,11,2021,377,99,54,0,14,15,21,0,14,0,14,993,424,914,282,853,282,61,44
1400000US06037104823,3235,704,601,143,58,47,106,132,0,14,404,110,0,14,18,23,15,22,0,14,15,22,2634,691,132,86,0,14,0,14,0,14,0,14,689,345,1813,659,1723,637,90,107
1400000US06037104824,2576,1091,48,65,0,14,0,14,14,22,0,14,34,59,0,14,0,14,0,14,0,14,2528,1091,59,61,0,14,71,80,0,14,0,14,1260,1107,1138,324,1138,324,0,14
1400000US06037106010,3653,735,1104,299,777,287,117,102,0,14,60,46,13,22,74,50,63,38,0,14,63,38,2549,596,295,178,2,5,16,26,12,18,0,14,942,323,1282,568,1224,572,58,57
1400000US06037106020,5176,970,884,177,370,162,127,129,0,19,250,163,0,19,49,70,88,81,11,18,77,78,4292,936,460,377,0,19,82,88,0,19,0,19,2377,1026,1373,488,1289,473,84,86
1400000US06037106111,4920,661,2145,427,1202,404,150,126,16,28,515,290,0,14,54,85,208,234,0,14,208,234,2775,700,588,386,135,206,64,53,0,14,0,14,1213,364,775,457,670,428,105,110
1400000US06037106112,5292,528,1430,237,941,190,48,56,0,19,358,89,0,19,0,19,83,65,15,24,68,72,3862,544,323,195,0,19,290,226,0,19,0,19,2160,702,1089,431,1039,423,50,56
1400000US06037106113,4049,456,874,172,398,172,30,38,0,14,405,139,5,9,0,14,36,35,16,19,20,30,3175,448,527,464,8,12,140,156,0,14,0,14,988,372,1512,514,1453,512,59,62
1400000US06037106114,6808,892,1628,787,338,133,316,268,7,12,956,790,11,18,0,19,0,19,0,19,0,19,5180,889,764,499,0,19,10,17,0,19,19,30,2434,622,1953,674,1936,681,17,21
1400000US06037106403,3650,331,489,184,273,134,66,104,0,14,52,56,65,102,0,14,33,39,0,14,33,39,3161,326,108,92,0,14,13,19,0,14,0,14,2006,374,1034,393,987,391,47,50
1400000US06037106405,4137,669,1111,584,483,388,312,208,0,14,222,127,0,14,0,14,94,88,0,14,94,88,3026,623,285,169,220,203,5,29,0,14,0,14,1160,664,1356,636,1240,689,116,109
1400000US06037106406,6486,1021,1963,447,1025,305,132,99,0,19,806,380,0,19,0,19,0,19,0,19,0,19,4523,993,623,431,0,19,0,19,44,55,0,19,2081,742,1775,902,1775,902,0,19
1400000US06037106407,2229,311,362,91,182,66,93,64,0,14,62,62,0,14,3,5,22,20,7,13,15,16,1867,328,115,81,0,14,17,15,0,14,0,14,1269,275,466,234,445,233,21,28
1400000US06037106408,3802,487,450,170,206,117,103,106,0,14,80,58,0,14,15,22,46,64,46,64,0,14,3352,490,505,227,0,14,204,172,0,14,9,13,1347,370,1287,463,1222,461,65,57
1400000US06037106510,5724,1036,2513,892,692,253,225,226,0,19,1214,841,0,19,146,193,236,134,78,98,158,109,3211,463,447,274,2,5,97,148,0,19,0,19,1213,446,1452,455,1420,455,32,27
1400000US06037106520,5270,699,823,225,284,134,281,149,0,19,59,64,0,19,147,170,52,53,20,22,32,47,4447,760,509,303,19,28,90,87,0,19,0,19,2618,787,1211,605,1159,595,52,42
1400000US06037106603,3783,673,2830,454,1753,501,322,257,0,14,681,244,0,14,0,14,74,44,25,29,49,37,953,488,156,159,0,14,6,9,0,14,0,14,82,89,709,467,704,467,5,9
1400000US06037106604,4490,490,573,169,271,114,101,117,0,14,146,121,0,14,0,14,55,65,0,14,55,65,3917,468,335,313,44,68,86,114,0,14,0,14,2249,511,1203,474,1185,475,18,20
1400000US06037106641,2280,298,2115,293,1595,251,71,57,0,14,348,81,0,14,0,14,101,82,60,70,41,30,165,72,22,25,0,14,0,14,0,14,0,14,31,32,112,56,74,50,38,35
1400000US06037106642,3621,630,2673,523,2068,520,121,141,0,14,377,163,0,14,0,14,107,84,50,52,57,66,948,298,102,46,0,14,42,93,6,17,0,14,276,260,522,236,522,236,0,14
1400000US06037106643,4082,856,3650,854,2121,467,328,318,0,14,575,272,72,112,492,656,62,71,0,14,62,71,432,154,199,113,37,56,0,14,0,14,0,14,59,66,137,105,88,64,49,64
1400000US06037106645,3143,585,2297,272,1712,251,0,14,41,63,406,142,0,14,0,14,138,92,24,36,114,82,846,561,381,382,0,14,36,47,80,123,0,14,161,165,188,138,188,138,0,14
1400000US06037106646,3221,343,2323,332,1386,227,74,48,0,14,666,207,0,14,42,62,155,113,77,71,78,67,898,264,67,60,0,14,11,13,21,31,0,14,546,289,253,125,230,122,23,34
1400000US06037106648,4517,546,726,379,363,284,112,138,24,56,201,261,26,42,0,14,0,14,0,14,0,14,3791,615,459,282,0,14,184,289,0,14,0,14,1488,525,1660,559,1588,571,72,71
1400000US06037106649,2471,618,734,110,235,107,23,20,18,27,380,111,2,5,13,19,63,52,5,7,58,52,1737,628,114,87,0,14,16,24,5,8,2,6,1279,676,321,121,309,119,12,14
1400000US06037107010,2922,313,310,104,203,75,5,16,27,41,75,76,0,14,0,14,0,14,0,14,0,14,2612,329,285,200,0,14,58,54,0,14,0,14,1552,414,717,276,713,277,4,12
1400000US06037107020,4953,1097,838,219,271,185,101,78,0,14,357,142,65,96,0,14,44,53,0,14,44,53,4115,1084,303,224,0,14,68,63,65,83,105,155,2227,448,1347,1032,1259,1024,88,90
1400000US06037108101,2272,310,1835,320,1111,325,47,49,0,14,522,180,0,14,0,14,155,97,0,14,155,97,437,213,15,22,25,38,59,84,0,14,0,14,64,59,274,179,193,103,81,114
1400000US06037108102,3502,527,2961,488,1563,266,69,72,0,14,1221,437,0,14,0,14,108,102,6,17,102,103,541,207,60,63,0,14,0,14,0,14,0,14,137,106,344,241,332,243,12,21
1400000US06037108103,3199,375,2928,400,1710,382,134,127,0,14,978,235,0,14,60,63,46,51,0,14,46,51,271,151,36,58,14,22,0,14,4,17,0,14,14,23,203,136,200,136,3,8
1400000US06037108104,1723,407,1593,407,1123,378,28,30,0,14,345,108,0,14,56,53,41,36,0,14,41,36,130,63,0,14,0,14,0,14,0,14,0,14,49,43,81,51,60,44,21,26
1400000US06037108202,11154,1495,9804,1491,3286,552,1406,1409,0,21,4412,597,77,113,58,93,565,378,173,184,392,309,1350,464,163,134,0,21,53,71,0,21,0,21,425,268,709,381,709,381,0,21
1400000US06037108203,3074,329,2944,324,1194,248,193,177,0,14,1447,331,0,14,0,14,110,67,7,11,103,67,130,89,55,56,0,14,0,14,0,14,0,14,9,15,66,63,66,63,0,14
1400000US06037108204,1849,324,1724,327,723,311,14,16,9,13,921,168,0,14,0,14,57,41,7,10,50,35,125,105,53,94,0,14,9,13,6,10,0,14,0,14,57,52,48,46,9,14
1400000US06037109100,2783,269,1542,276,845,289,164,91,0,14,527,237,0,14,0,14,6,14,0,14,6,14,1241,273,102,79,8,13,39,34,0,14,0,14,585,219,507,240,488,234,19,24
1400000US06037109200,3094,597,2389,596,1175,247,137,143,22,43,981,603,0,14,0,14,74,84,0,14,74,84,705,313,30,38,0,14,0,14,0,14,0,14,279,177,396,280,369,273,27,44
1400000US06037109300,3156,341,1575,240,841,163,55,39,0,14,531,150,0,14,38,58,110,70,22,34,88,64,1581,308,283,174,5,9,0,14,0,14,0,14,412,183,881,307,875,307,6,11
1400000US06037109400,3670,777,656,161,383,182,14,20,0,14,213,97,13,21,0,14,33,27,0,14,33,27,3014,769,195,191,8,14,22,38,0,14,0,14,1574,606,1215,626,1181,618,34,45
1400000US06037109500,3852,749,443,174,178,165,52,46,0,14,213,168,0,14,0,14,0,14,0,14,0,14,3409,727,397,262,0,14,112,132,0,14,0,14,1864,794,1036,423,1025,420,11,16
1400000US06037109601,5141,767,1837,620,1004,550,318,361,0,19,353,226,0,19,0,19,162,181,0,19,162,181,3304,482,222,159,25,37,62,72,0,19,0,19,1604,497,1391,520,1369,514,22,33
1400000US06037109603,4068,998,996,166,475,163,113,80,0,14,332,118,1,2,20,30,55,45,14,21,41,40,3072,964,191,138,0,14,18,30,82,133,61,87,2027,856,693,257,683,257,10,15
1400000US06037109604,3052,495,876,160,395,96,73,54,16,26,184,92,1,2,108,124,99,63,43,51,56,47,2176,481,289,143,0,14,189,134,21,22,0,14,839,229,838,594,757,602,81,82
1400000US06037109700,4002,645,2393,527,1519,433,27,37,0,14,456,139,46,74,19,32,326,197,17,28,309,194,1609,325,213,145,105,144,8,12,7,12,0,14,536,201,740,393,701,389,39,73
1400000US06037109800,4444,545,2010,537,1320,442,80,86,166,233,347,196,0,14,0,14,97,77,32,52,65,57,2434,487,557,294,0,14,53,59,98,101,28,41,607,281,1091,355,981,356,110,86
1400000US06037111100,2989,328,1578,262,911,185,26,30,0,14,579,180,0,14,10,15,52,46,0,14,52,46,1411,307,163,98,0,14,101,110,11,24,0,14,499,198,637,198,637,198,0,14
1400000US06037111201,3005,667,1913,401,1306,379,39,61,0,14,506,179,0,14,25,41,37,44,15,22,22,37,1092,607,72,65,0,14,9,17,14,17,0,14,502,219,495,587,495,587,0,14
1400000US06037111202,6046,1204,4225,818,2766,728,152,142,32,54,954,286,0,19,56,71,265,192,145,169,120,104,1821,937,93,75,0,19,12,19,0,19,0,19,591,286,1125,958,1035,967,90,59
1400000US06037111204,6274,582,5070,651,2979,631,54,46,7,11,1576,532,0,19,114,91,340,248,10,16,330,247,1204,506,43,43,0,19,0,19,27,42,0,19,531,385,603,398,486,375,117,142
1400000US06037111205,3975,779,2926,861,1361,860,227,201,0,14,1162,224,0,14,92,125,84,78,33,53,51,56,1049,330,201,164,0,14,0,14,72,115,0,14,505,342,271,173,203,133,68,89
1400000US06037111206,4177,507,3315,486,1934,409,244,176,22,25,924,306,0,14,30,38,161,109,0,14,161,109,862,197,35,38,0,14,12,18,30,47,0,14,294,166,491,178,322,152,169,112
1400000US06037111302,4893,663,3235,578,2066,470,138,86,5,8,850,241,0,14,0,14,176,114,14,21,162,111,1658,465,138,90,0,14,37,38,32,46,0,14,902,460,549,203,458,197,91,81
1400000US06037111303,4424,572,2945,527,1986,496,100,80,0,14,657,106,0,14,0,14,202,156,26,36,176,147,1479,268,86,79,32,52,18,22,0,14,0,14,377,255,966,271,902,276,64,78
1400000US06037111304,2948,520,1660,334,519,259,265,211,0,14,740,302,0,14,71,136,65,65,0,14,65,65,1288,563,15,26,0,14,46,50,0,14,0,14,758,322,469,452,469,452,0,14
1400000US06037111401,2287,344,1416,363,909,349,43,33,0,14,392,76,0,14,6,11,66,56,0,14,66,56,871,140,87,66,3,7,0,14,0,14,0,14,398,139,383,156,375,157,8,12
1400000US06037111402,5888,968,3686,1039,2644,886,16,29,0,19,953,573,0,19,0,19,73,58,25,27,48,50,2202,438,286,239,0,19,20,24,0,19,0,19,1062,502,834,404,781,398,53,61
1400000US06037113101,3666,427,3068,429,2214,432,46,45,0,14,571,147,0,14,110,118,127,95,0,14,127,95,598,159,108,93,0,14,0,14,19,27,0,14,256,103,215,150,205,148,10,16
1400000US06037113102,2722,269,2280,266,1296,223,66,71,0,14,512,190,0,14,89,85,317,206,98,67,219,194,442,99,73,78,0,14,0,14,0,14,0,14,85,89,284,116,218,118,66,126
1400000US06037113211,4165,588,3541,470,1874,305,477,420,5,8,927,222,0,14,53,66,205,139,8,14,197,136,624,323,117,136,8,15,0,14,0,14,0,14,413,278,86,73,77,77,9,15
1400000US06037113212,2769,323,2038,253,999,196,206,155,2,3,589,172,79,117,0,14,163,169,0,14,163,169,731,164,163,103,0,14,42,50,0,14,0,14,274,129,252,140,218,129,34,53
1400000US06037113213,5002,724,3399,482,1781,373,201,172,0,19,1025,277,0,19,26,40,366,167,34,39,332,174,1603,562,233,214,0,19,5,8,0,19,0,19,836,209,529,338,316,158,213,290
1400000US06037113231,2305,235,1963,274,1377,234,101,113,0,14,177,84,0,14,0,14,308,167,103,130,205,108,342,152,49,44,0,14,0,14,0,14,0,14,152,111,141,80,134,80,7,11
1400000US06037113232,5082,621,4038,513,2476,471,224,141,0,19,999,244,0,19,0,19,339,185,8,17,331,186,1044,312,99,98,8,12,0,19,0,19,0,19,566,304,371,145,272,140,99,76
1400000US06037113234,5411,1228,2397,531,1131,291,423,353,10,16,833,335,0,19,0,19,0,19,0,19,0,19,3014,1231,148,114,27,54,253,396,7,11,0,19,1842,1190,737,372,718,370,19,32
1400000US06037113235,1811,343,1149,208,810,186,10,18,0,14,33,31,16,24,103,108,177,102,81,80,96,67,662,350,6,10,0,14,72,68,0,14,0,14,380,314,204,115,179,111,25,27
1400000US06037113237,4734,825,3454,782,2164,594,201,183,0,14,798,263,0,14,57,61,234,244,19,25,215,244,1280,614,117,77,29,43,29,27,399,569,0,14,361,204,345,188,205,138,140,103
1400000US06037113238,4171,561,1650,550,690,262,139,107,0,14,408,202,21,18,15,24,377,366,22,37,355,364,2521,845,184,260,0,14,0,14,0,14,0,14,2045,808,292,169,160,98,132,126
1400000US06037113239,1993,220,757,226,359,162,176,124,21,25,168,103,12,20,0,14,21,25,8,11,13,21,1236,273,99,91,5,7,0,14,0,14,0,14,882,300,250,168,245,168,5,8
1400000US06037113301,4300,621,3563,570,2500,597,121,71,29,57,844,293,0,14,17,19,52,44,13,20,39,36,737,194,243,159,20,32,12,27,0,14,0,14,246,112,216,152,104,129,112,94
1400000US06037113303,4012,267,2589,423,1285,273,174,200,0,14,727,232,0,14,16,32,387,209,20,32,367,203,1423,316,73,71,0,14,91,97,49,75,0,14,561,246,649,196,566,184,83,75
1400000US06037113322,4919,768,3501,813,2177,485,687,709,3,7,540,289,0,14,9,14,85,79,17,19,68,76,1418,595,205,175,30,45,48,64,0,14,0,14,446,308,689,352,625,351,64,61
1400000US06037113323,3416,354,1922,324,837,244,154,125,0,14,863,268,0,14,0,14,68,54,0,14,68,54,1494,394,134,82,0,14,8,13,0,14,0,14,886,399,466,213,446,214,20,32
1400000US06037113324,3010,1599,1240,352,544,255,498,377,0,14,167,111,0,14,14,22,17,34,0,14,17,34,1770,1547,474,361,0,14,0,14,0,14,0,14,398,192,898,1231,883,1228,15,31
1400000US06037113423,2739,706,1399,236,942,232,69,69,0,14,274,113,0,14,0,14,114,89,39,63,75,62,1340,573,32,36,17,28,47,54,6,11,0,14,843,293,395,490,390,489,5,13
1400000US06037113424,3069,535,1666,189,995,145,58,63,0,14,480,143,0,14,7,17,126,101,0,14,126,101,1403,520,64,93,0,14,58,98,0,14,0,14,1016,553,265,176,265,176,0,14
1400000US06037113425,3723,653,1347,387,561,264,307,182,0,14,323,241,0,14,3,5,153,75,0,14,153,75,2376,563,322,235,0,14,0,14,0,14,0,14,1370,537,684,338,684,338,0,14
1400000US06037113426,2169,312,1223,321,659,311,39,28,0,14,425,112,0,14,5,9,95,83,0,14,95,83,946,161,11,13,0,14,0,14,0,14,0,14,478,139,457,221,424,217,33,50
1400000US06037113427,2402,314,968,203,297,166,153,191,0,14,456,205,0,14,0,14,62,69,0,14,62,69,1434,331,115,82,0,14,8,14,0,14,0,14,1109,328,202,144,176,136,26,46
1400000US06037113428,4137,1491,2586,1463,1823,1436,68,70,0,14,633,194,0,14,0,14,62,57,14,22,48,41,1551,526,182,195,5,17,88,87,0,14,0,14,941,433,335,288,277,263,58,68
1400000US06037115101,5010,529,4278,525,2898,511,16,30,0,19,962,250,0,19,64,67,338,203,78,73,260,174,732,243,83,63,0,19,6,10,0,19,0,19,385,216,258,152,249,148,9,14
1400000US06037115103,2647,158,1913,184,890,172,275,84,0,14,689,228,0,14,4,10,55,41,0,14,55,41,734,120,112,56,7,11,15,29,12,17,0,14,303,101,285,94,266,95,19,21
1400000US06037115104,4306,709,2810,540,1134,294,476,298,24,42,749,277,0,14,217,277,210,133,65,101,145,110,1496,439,180,197,66,97,0,14,0,14,0,14,995,442,255,214,245,212,10,15
1400000US06037115202,6118,1156,3201,559,1543,387,478,225,14,36,815,414,47,74,117,141,187,182,0,19,187,182,2917,1027,334,234,0,19,16,25,68,76,0,19,1907,1018,592,362,510,348,82,106
1400000US06037115203,2232,374,1145,341,660,307,113,82,15,23,357,189,0,14,0,14,0,14,0,14,0,14,1087,362,81,80,0,14,0,14,31,49,0,14,576,316,399,193,399,193,0,14
1400000US06037115204,4654,865,3225,826,1305,463,661,521,0,14,903,554,0,14,171,190,185,141,33,51,152,132,1429,454,21,33,0,14,9,3,0,14,0,14,1089,444,310,229,274,223,36,55
1400000US06037115301,4418,673,3280,695,1744,257,104,86,0,14,1252,630,0,14,0,14,180,125,31,54,149,112,1138,181,117,110,24,36,0,14,0,14,0,14,641,180,356,160,288,155,68,80
1400000US06037115302,3749,435,846,136,445,123,38,28,17,26,344,75,0,14,0,14,2,5,0,14,2,5,2903,409,224,186,0,14,140,157,66,60,0,14,2241,397,232,137,204,136,28,45
1400000US06037115401,5755,791,3245,726,1609,405,559,329,0,19,1064,454,0,19,0,19,13,19,0,19,13,19,2510,559,393,322,3,8,0,19,0,19,0,19,1582,579,532,243,380,222,152,160
1400000US06037115403,3405,784,1298,307,547,182,184,146,0,14,398,169,0,14,0,14,169,134,82,85,87,134,2107,779,225,216,0,14,0,14,8,18,0,14,1667,831,207,198,109,119,98,145
1400000US06037115404,2622,459,1147,401,484,258,28,42,0,14,482,218,0,14,0,14,153,166,0,14,153,166,1475,410,47,41,0,14,0,14,0,14,0,14,1211,389,217,112,217,112,0,14
1400000US06037117101,5209,673,3317,612,803,473,175,124,0,19,2097,489,0,19,52,47,190,127,48,39,142,123,1892,519,184,278,0,19,0,19,0,19,0,19,1338,478,370,274,360,272,10,19
1400000US06037117102,2256,341,896,186,625,181,55,83,0,14,124,60,0,14,80,72,12,12,6,9,6,8,1360,312,179,147,6,10,8,12,0,14,0,14,813,319,354,142,354,142,0,14
1400000US06037117201,4032,648,1578,320,962,290,26,38,0,14,457,223,41,49,14,21,78,68,20,21,58,60,2454,639,337,239,0,14,20,24,0,14,0,14,1520,584,577,287,422,228,155,140
1400000US06037117202,2786,440,1627,198,612,165,174,97,6,9,731,167,0,14,0,14,104,59,0,14,104,59,1159,379,167,123,21,22,57,47,0,14,0,14,306,145,608,403,594,402,14,15
1400000US06037117301,3783,323,2247,283,1201,250,256,167,0,14,551,118,0,14,0,14,239,113,11,18,228,112,1536,317,267,204,0,14,9,14,0,14,0,14,757,335,503,265,415,238,88,81
1400000US06037117302,4698,621,3190,565,1702,244,172,163,0,14,1103,536,0,14,32,43,181,121,22,35,159,109,1508,372,132,111,0,14,179,286,12,20,0,14,599,198,586,294,534,262,52,63
1400000US06037117303,4219,1072,2047,342,1181,338,256,333,0,14,512,249,0,14,73,97,25,25,0,14,25,25,2172,974,244,207,0,14,0,14,0,14,0,14,1228,695,700,420,697,420,3,10
1400000US06037117404,4924,1303,2506,809,1655,823,91,80,6,10,660,211,0,14,0,14,94,57,9,14,85,57,2418,900,162,122,0,14,86,121,0,14,0,14,1415,719,755,538,679,519,76,65
1400000US06037117405,3358,586,397,264,168,166,41,35,0,14,44,38,0,14,18,20,126,155,0,14,126,155,2961,581,127,93,0,14,0,14,0,14,0,14,2061,328,773,456,773,456,0,14
1400000US06037117407,3410,453,191,127,46,57,32,38,0,14,48,65,0,14,0,14,65,104,0,14,65,104,3219,498,260,220,0,14,9,10,0,14,0,14,2455,477,495,266,491,265,4,6
1400000US06037117408,2588,321,915,332,292,180,253,231,0,14,332,213,0,14,10,9,28,29,5,9,23,28,1673,259,114,84,0,14,73,72,0,14,0,14,1129,221,357,191,337,192,20,15
1400000US06037117510,3788,629,723,299,266,127,191,241,41,48,188,151,0,14,0,14,37,48,0,14,37,48,3065,669,167,167,89,128,0,14,0,14,0,14,2139,554,670,433,670,433,0,14
1400000US06037117520,3955,692,556,206,273,165,36,29,0,14,202,125,0,14,4,11,41,42,0,14,41,42,3399,692,45,73,0,14,66,77,0,14,0,14,2302,648,986,472,950,473,36,52
1400000US06037117530,5586,721,1776,344,469,164,214,140,0,19,910,289,0,19,0,19,183,113,14,22,169,113,3810,727,226,221,0,19,110,128,13,19,0,19,2514,668,947,428,935,428,12,20
1400000US06037119001,4341,587,1363,378,346,80,15,21,0,14,917,394,16,17,6,10,63,55,4,6,59,55,2978,449,441,276,0,14,0,14,18,16,0,14,1028,308,1491,428,1371,422,120,135
1400000US06037119003,3417,678,347,185,142,73,0,14,0,14,205,161,0,14,0,14,0,14,0,14,0,14,3070,747,548,621,0,14,20,32,3,12,0,14,1371,339,1128,338,1053,343,75,70
1400000US06037119004,2708,1098,245,138,127,98,0,14,0,14,118,121,0,14,0,14,0,14,0,14,0,14,2463,1082,656,951,0,14,0,14,0,14,0,14,619,339,1188,431,1167,431,21,34
1400000US06037119201,3685,783,674,155,331,122,9,12,5,11,285,115,0,14,27,28,17,26,17,26,0,14,3011,801,29,25,4,6,114,106,0,14,0,14,1565,280,1299,801,1295,801,4,7
1400000US06037119202,4240,606,313,234,72,54,22,34,0,14,202,240,0,14,0,14,17,28,0,14,17,28,3927,672,362,191,0,14,66,102,14,23,0,14,2332,711,1153,494,1049,459,104,84
1400000US06037119310,3822,582,1572,444,801,277,199,209,5,13,532,295,0,14,0,14,35,44,0,14,35,44,2250,451,76,68,13,19,18,21,6,13,0,14,1489,348,648,352,619,352,29,45
1400000US06037119320,4160,483,998,201,211,148,125,170,0,14,662,188,0,14,0,14,0,14,0,14,0,14,3162,526,205,192,0,14,51,64,0,14,0,14,2465,564,441,300,441,300,0,14
1400000US06037119340,3615,483,332,146,130,94,117,83,0,14,85,73,0,14,0,14,0,14,0,14,0,14,3283,438,148,122,0,14,62,87,0,14,0,14,2480,387,593,282,557,279,36,44
1400000US06037119341,2625,395,1045,174,134,83,148,133,0,14,689,177,50,76,11,16,13,16,0,14,13,16,1580,414,163,147,0,14,36,55,0,14,0,14,1142,370,239,129,239,129,0,14
1400000US06037119342,3017,472,737,293,256,193,19,24,0,14,443,255,6,9,0,14,13,16,0,14,13,16,2280,408,190,151,0,14,69,68,0,14,0,14,1520,362,501,165,472,162,29,29
1400000US06037119400,4712,786,791,180,286,187,65,70,0,14,434,114,0,14,0,14,6,10,0,14,6,10,3921,740,693,435,0,14,83,132,0,14,0,14,2425,801,720,347,702,345,18,25
1400000US06037119700,4568,805,2381,786,1426,748,4,9,0,14,829,307,0,14,47,47,75,92,0,14,75,92,2187,503,83,58,0,14,46,69,0,14,0,14,1109,470,949,371,928,372,21,31
1400000US06037119801,2601,279,603,138,221,115,0,14,0,14,333,144,0,14,0,14,49,63,0,14,49,63,1998,246,305,260,0,14,1,2,0,14,0,14,1174,379,518,248,509,240,9,16
1400000US06037119802,3131,750,769,382,143,112,50,46,0,14,565,373,0,14,0,14,11,19,0,14,11,19,2362,698,69,65,17,25,27,27,0,14,0,14,1444,683,805,204,795,205,10,17
1400000US06037119900,4084,643,1096,324,318,196,200,209,0,14,574,314,0,14,4,6,0,14,0,14,0,14,2988,627,339,282,0,14,21,35,0,14,0,14,2053,646,575,274,575,274,0,14
1400000US06037120010,2569,323,438,197,340,184,5,7,0,14,46,42,0,14,14,24,33,30,0,14,33,30,2131,365,18,24,0,14,0,14,0,14,0,14,1919,368,194,113,194,113,0,14
1400000US06037120020,4161,590,1242,382,240,165,150,177,13,21,756,265,28,46,0,14,55,59,0,14,55,59,2919,648,449,309,0,14,111,102,0,14,0,14,1913,553,446,245,309,180,137,182
1400000US06037120030,2525,301,414,180,215,164,0,14,11,17,172,108,0,14,0,14,16,17,10,15,6,9,2111,319,0,14,0,14,0,14,0,14,0,14,2053,329,58,59,58,59,0,14
1400000US06037120103,2793,343,214,95,69,60,72,72,0,14,73,50,0,14,0,14,0,14,0,14,0,14,2579,363,96,94,0,14,86,105,0,14,0,14,2175,367,222,170,158,143,64,91
1400000US06037120104,2367,390,995,211,219,98,215,135,49,57,406,156,0,14,0,14,106,81,22,36,84,72,1372,362,38,46,0,14,15,17,3,5,0,14,1128,366,188,116,188,116,0,14
1400000US06037120105,2684,391,816,233,176,83,104,77,0,14,448,164,0,14,0,14,88,80,43,42,45,64,1868,416,41,73,0,14,46,59,0,14,0,14,1372,291,409,299,409,299,0,14
1400000US06037120106,3974,558,459,152,95,72,49,56,0,14,226,127,37,58,14,22,38,52,0,14,38,52,3515,547,27,28,0,14,64,98,0,14,0,14,2967,532,457,274,457,274,0,14
